column,ks_statistic,ks_pvalue,emd_score,mse_stats,real_mean,synthetic_mean,mean_diff,real_std,synthetic_std
age,0.2675438596491228,4.147663762769781e-29,6.786336662143421,74.7522188171127,36.31853070175438,29.938673870025927,6.379856831728457,13.521001139835214,14.0791314313402
gender,0.003289473684210526,1.0,0.0032894736842105643,2.732393364971086e-06,0.5515350877192983,0.5482456140350878,0.003289473684210509,0.4976099306830322,0.4979399857402134
rgn,0.003289473684210526,1.0,0.003289473684210509,3.2999028676813015e-06,0.2894736842105263,0.28618421052631576,0.0032894736842105643,0.45376694764541275,0.4522245552337317
wt,0.2532894736842105,4.2265234078479764e-26,7.468614897575316,58.03206672461394,69.36315789473684,75.04751827586139,5.684360381124549,12.170321736926711,18.278800808018392
bmi,0.42105263157894735,7.712235696788465e-73,5.585200487732082,8877.857452260108,25.62816447368421,20.69572710136273,4.932437372321477,8.24765148592567,7.837325419465527
wst,0.17543859649122806,1.1318140590854018e-12,1.5234698346366737,58.05039180744197,35.46326754385965,36.878152190845,1.4148846469853495,3.8942266173147297,4.55248263637358
sys,0.15570175438596492,4.6246626520090694e-10,2.9451754385964906,34.50118380313668,129.64254385964912,128.15131578947367,1.4912280701754526,19.760794248977806,22.165159873267825
dia,0.16557017543859648,2.506482961155326e-11,2.9791666666666665,104.18608761083622,82.34758771929825,84.77412280701755,2.4265350877193015,11.83117682218406,13.193629724640497
his,0.027412280701754384,0.8833071274490629,0.027412280701754388,0.00019182338598621083,0.5855263157894737,0.5581140350877193,0.027412280701754388,0.49290125142222013,0.49688376453243926
a1c,0.2565789473684211,8.853050646077442e-27,0.966503106363359,1.9038564764185875,6.859923245614035,5.917823121291562,0.9421001243224731,2.1964965354687513,2.174049347712358
bsr,0.26644736842105265,7.16696458858276e-29,37.127192982456144,2503.008849268758,165.47149122807016,129.17105263157896,36.300438596491205,84.72708986598731,81.67527814548367
vision,0.005482456140350877,0.9999999999999998,0.005482456140350922,7.519988469535158e-06,0.48903508771929827,0.48355263157894735,0.005482456140350922,0.5001540387058784,0.5000036108252541
exr,0.03070175438596491,0.7835691596159715,1.4967105263157907,2.7226824371592717,14.429824561403509,15.926535087719298,1.4967105263157894,15.601848689044498,18.543036773654627
dipsia,0.0537280701754386,0.14374454495663355,0.05372807017543857,0.0007480830401027489,0.3793859649122807,0.4331140350877193,0.05372807017543857,0.48550047298115956,0.4957779549506959
uria,0.0625,0.05671357222458961,0.0625,0.0010612840841629381,0.32785087719298245,0.39035087719298245,0.0625,0.4696877395553157,0.4880966052632226
dur,0.38596491228070173,5.929688918166346e-61,0.5117796524459588,56.475196513260116,2.112938596491228,1.867580614663708,0.24535798182752022,2.964895661540473,3.6334260747622698
neph,0.07017543859649122,0.022386251492966254,0.07017543859649122,0.001889109673192618,0.17105263157894737,0.2412280701754386,0.07017543859649122,0.3767615624551832,0.42806308787656383
hdl,0.3048245614035088,8.45882716327193e-38,4.702850877192982,24.279806931498182,45.96052631578947,50.584429824561404,4.623903508771932,6.8074166104476115,8.126031060375775
outcome,0.0581140350877193,0.09190159544559753,0.058114035087719285,0.0008575348004111169,0.5328947368421053,0.5910087719298246,0.058114035087719285,0.4991905169597508,0.49191740707004067
